Date,Produit,Carrefour_Station_ID,Carrefour_Station_Name,Inférieur,Égal,Supérieur
2024-03-15,Gazole,59239002,"6159    Carrefour
Name: Enseignes, dtype: object",8,4,3
2024-03-15,Gazole,59240002,"6161    Carrefour
Name: Enseignes, dtype: object",1,1,8
2024-03-15,Gazole,59265001,"6172    Carrefour
Name: Enseignes, dtype: object",3,0,3
2024-03-15,Gazole,59279004,"6178    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,59286001,"6182    Carrefour
Name: Enseignes, dtype: object",5,4,4
2024-03-15,Gazole,59287002,"6184    Carrefour
Name: Enseignes, dtype: object",4,5,4
2024-03-15,Gazole,59290001,"6185    Carrefour
Name: Enseignes, dtype: object",31,0,14
2024-03-15,Gazole,59300001,"6187    Carrefour
Name: Enseignes, dtype: object",12,0,4
2024-03-15,Gazole,59310003,"6196    Carrefour
Name: Enseignes, dtype: object",4,0,0
2024-03-15,Gazole,59400005,"6212    Carrefour
Name: Enseignes, dtype: object",5,0,2
2024-03-15,Gazole,59430001,"6218    Carrefour
Name: Enseignes, dtype: object",8,0,3
2024-03-15,Gazole,59440001,"6220    Carrefour
Name: Enseignes, dtype: object",1,0,1
2024-03-15,Gazole,59450005,"6224    Carrefour
Name: Enseignes, dtype: object",11,0,3
2024-03-15,Gazole,59460001,"6225    Carrefour
Name: Enseignes, dtype: object",1,0,1
2024-03-15,Gazole,59490001,"6231    Carrefour
Name: Enseignes, dtype: object",4,0,2
2024-03-15,Gazole,59500005,"6237    Carrefour
Name: Enseignes, dtype: object",9,0,14
2024-03-15,Gazole,59550001,"6249    Carrefour
Name: Enseignes, dtype: object",0,0,1
2024-03-15,Gazole,59554003,"6254    Carrefour
Name: Enseignes, dtype: object",5,0,2
2024-03-15,Gazole,59610002,"6264    Carrefour
Name: Enseignes, dtype: object",2,0,2
2024-03-15,Gazole,59630002,"6268    Carrefour
Name: Enseignes, dtype: object",1,0,3
2024-03-15,Gazole,59650001,"6271    Carrefour
Name: Enseignes, dtype: object",29,0,11
2024-03-15,Gazole,59670001,"6279    Carrefour
Name: Enseignes, dtype: object",3,2,0
2024-03-15,Gazole,59680001,"6280    Carrefour
Name: Enseignes, dtype: object",4,0,1
2024-03-15,Gazole,59700003,"6281    Carrefour
Name: Enseignes, dtype: object",6,1,0
2024-03-15,Gazole,59721001,"6288    Carrefour
Name: Enseignes, dtype: object",10,0,2
2024-03-15,Gazole,59730005,"6291    Carrefour
Name: Enseignes, dtype: object",2,0,4
2024-03-15,Gazole,59750004,"6292    Carrefour
Name: Enseignes, dtype: object",3,0,1
2024-03-15,Gazole,59770002,"6297    Carrefour
Name: Enseignes, dtype: object",11,0,4
2024-03-15,Gazole,59780001,"6299    Carrefour
Name: Enseignes, dtype: object",6,4,5
2024-03-15,Gazole,59800001,"6302    Carrefour
Name: Enseignes, dtype: object",13,7,24
2024-03-15,Gazole,59890001,"6311    Carrefour
Name: Enseignes, dtype: object",15,0,5
2024-03-15,Gazole,59910001,"6312    Carrefour
Name: Enseignes, dtype: object",31,0,10
2024-03-15,Gazole,59920001,"6313    Carrefour
Name: Enseignes, dtype: object",4,1,0
2024-03-15,Gazole,59940001,"6315    Carrefour
Name: Enseignes, dtype: object",0,1,4
2024-03-15,Gazole,60000007,"6318    Carrefour
Name: Enseignes, dtype: object",6,5,0
2024-03-15,Gazole,60000011,"6321    Carrefour
Name: Enseignes, dtype: object",1,1,9
2024-03-15,Gazole,60120002,"6333    Carrefour
Name: Enseignes, dtype: object",0,1,1
2024-03-15,Gazole,60150001,"6341    Carrefour
Name: Enseignes, dtype: object",8,0,0
2024-03-15,Gazole,60210002,"6357    Carrefour
Name: Enseignes, dtype: object",2,0,0
2024-03-15,Gazole,60260001,"6365    Carrefour
Name: Enseignes, dtype: object",3,1,6
2024-03-15,Gazole,60280001,"6368    Carrefour
Name: Enseignes, dtype: object",1,1,8
2024-03-15,Gazole,60320001,"6379    Carrefour
Name: Enseignes, dtype: object",1,0,2
2024-03-15,Gazole,60340001,"6381    Carrefour
Name: Enseignes, dtype: object",5,0,5
2024-03-15,Gazole,60360001,"6384    Carrefour
Name: Enseignes, dtype: object",2,0,0
2024-03-15,Gazole,60390001,"6388    Carrefour
Name: Enseignes, dtype: object",2,0,1
2024-03-15,Gazole,60410003,"6393    Carrefour
Name: Enseignes, dtype: object",3,1,1
2024-03-15,Gazole,60420001,"6394    Carrefour
Name: Enseignes, dtype: object",1,0,0
2024-03-15,Gazole,60490001,"6397    Carrefour
Name: Enseignes, dtype: object",2,0,0
2024-03-15,Gazole,60500008,"6402    Carrefour
Name: Enseignes, dtype: object",8,1,8
2024-03-15,Gazole,60530003,"6406    Carrefour
Name: Enseignes, dtype: object",2,0,4
2024-03-15,Gazole,60540002,"6407    Carrefour
Name: Enseignes, dtype: object",5,0,2
2024-03-15,Gazole,60590002,"6410    Carrefour
Name: Enseignes, dtype: object",2,0,1
2024-03-15,Gazole,60650006,"6418    Carrefour
Name: Enseignes, dtype: object",2,1,1
2024-03-15,Gazole,60750003,"6427    Carrefour
Name: Enseignes, dtype: object",8,0,3
2024-03-15,Gazole,60800003,"6429    Carrefour
Name: Enseignes, dtype: object",0,0,2
2024-03-15,Gazole,61000001,"6435    Carrefour
Name: Enseignes, dtype: object",1,0,3
2024-03-15,Gazole,61000002,"6436    Carrefour
Name: Enseignes, dtype: object",1,2,1
2024-03-15,Gazole,61000006,"6438    Carrefour
Name: Enseignes, dtype: object",3,0,1
2024-03-15,Gazole,61003001,"6441    Carrefour
Name: Enseignes, dtype: object",0,0,4
2024-03-15,Gazole,61100003,"6442    Carrefour
Name: Enseignes, dtype: object",1,3,1
2024-03-15,Gazole,61100007,"6444    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,61130001,"6452    Carrefour
Name: Enseignes, dtype: object",0,0,1
2024-03-15,Gazole,61140001,"6455    Carrefour
Name: Enseignes, dtype: object",2,0,1
2024-03-15,Gazole,61160001,"6459    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,61190002,"6461    Carrefour
Name: Enseignes, dtype: object",1,0,0
2024-03-15,Gazole,61200001,"6464    Carrefour
Name: Enseignes, dtype: object",1,1,1
2024-03-15,Gazole,61430002,"6488    Carrefour
Name: Enseignes, dtype: object",5,0,1
2024-03-15,Gazole,61500004,"6493    Carrefour
Name: Enseignes, dtype: object",0,1,1
2024-03-15,Gazole,61700003,"6497    Carrefour
Name: Enseignes, dtype: object",1,0,1
2024-03-15,Gazole,62100011,"6510    Carrefour
Name: Enseignes, dtype: object",3,1,8
2024-03-15,Gazole,62101001,"6520    Carrefour
Name: Enseignes, dtype: object",3,0,9
2024-03-15,Gazole,62116001,"6525    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,62120001,"6527    Carrefour
Name: Enseignes, dtype: object",3,0,0
2024-03-15,Gazole,62123003,"6534    Carrefour
Name: Enseignes, dtype: object",5,1,0
2024-03-15,Gazole,62126001,"6536    Carrefour
Name: Enseignes, dtype: object",8,0,4
2024-03-15,Gazole,62128006,"6538    Carrefour
Name: Enseignes, dtype: object",1,0,0
2024-03-15,Gazole,62134001,"6548    Carrefour
Name: Enseignes, dtype: object",2,1,0
2024-03-15,Gazole,62138002,"6553    Carrefour
Name: Enseignes, dtype: object",6,1,16
2024-03-15,Gazole,62140001,"6555    Carrefour
Name: Enseignes, dtype: object",1,0,0
2024-03-15,Gazole,62150002,"6566    Carrefour
Name: Enseignes, dtype: object",3,4,0
2024-03-15,Gazole,62152001,"6567    Carrefour
Name: Enseignes, dtype: object",3,0,4
2024-03-15,Gazole,62156002,"6570    Carrefour
Name: Enseignes, dtype: object",3,0,0
2024-03-15,Gazole,62160001,"6571    Carrefour
Name: Enseignes, dtype: object",11,1,9
2024-03-15,Gazole,62160002,"6572    Carrefour
Name: Enseignes, dtype: object",13,4,6
2024-03-15,Gazole,62161001,"6575    Carrefour
Name: Enseignes, dtype: object",9,0,1
2024-03-15,Gazole,62170002,"6577    Carrefour
Name: Enseignes, dtype: object",2,0,0
2024-03-15,Gazole,62180004,"6582    Carrefour
Name: Enseignes, dtype: object",2,0,1
2024-03-15,Gazole,62210001,"6586    Carrefour
Name: Enseignes, dtype: object",17,0,5
2024-03-15,Gazole,62215006,"6588    Carrefour
Name: Enseignes, dtype: object",1,0,3
2024-03-15,Gazole,62217001,"6589    Carrefour
Name: Enseignes, dtype: object",0,2,7
2024-03-15,Gazole,62232002,"6604    Carrefour
Name: Enseignes, dtype: object",7,0,6
2024-03-15,Gazole,62240004,"6606    Carrefour
Name: Enseignes, dtype: object",3,0,0
2024-03-15,Gazole,62240005,"6607    Carrefour
Name: Enseignes, dtype: object",1,1,1
2024-03-15,Gazole,62250001,"6608    Carrefour
Name: Enseignes, dtype: object",2,0,5
2024-03-15,Gazole,62250009,"6611    Carrefour
Name: Enseignes, dtype: object",1,0,1
2024-03-15,Gazole,62260002,"6614    Carrefour
Name: Enseignes, dtype: object",3,0,3
2024-03-15,Gazole,62270002,"6616    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,62280002,"6618    Carrefour
Name: Enseignes, dtype: object",6,0,5
2024-03-15,Gazole,62310001,"6629    Carrefour
Name: Enseignes, dtype: object",0,0,1
2024-03-15,Gazole,62320001,"6631    Carrefour
Name: Enseignes, dtype: object",0,0,23
2024-03-15,Gazole,62330001,"6632    Carrefour
Name: Enseignes, dtype: object",2,0,2
2024-03-15,Gazole,62340001,"6634    Carrefour
Name: Enseignes, dtype: object",2,0,7
2024-03-15,Gazole,62350002,"6635    Carrefour
Name: Enseignes, dtype: object",2,0,1
2024-03-15,Gazole,62370001,"6639    Carrefour
Name: Enseignes, dtype: object",1,0,1
2024-03-15,Gazole,62400002,"6646    Carrefour
Name: Enseignes, dtype: object",8,2,7
2024-03-15,Gazole,62400003,"6647    Carrefour
Name: Enseignes, dtype: object",8,0,5
2024-03-15,Gazole,62450001,"6651    Carrefour
Name: Enseignes, dtype: object",2,1,0
2024-03-15,Gazole,62460002,"6655    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,62500001,"6660    Carrefour
Name: Enseignes, dtype: object",1,1,4
2024-03-15,Gazole,62510002,"6663    Carrefour
Name: Enseignes, dtype: object",5,0,0
2024-03-15,Gazole,62520001,"6665    Carrefour
Name: Enseignes, dtype: object",4,1,0
2024-03-15,Gazole,62550002,"6667    Carrefour
Name: Enseignes, dtype: object",3,0,2
2024-03-15,Gazole,62560003,"6669    Carrefour
Name: Enseignes, dtype: object",0,0,1
2024-03-15,Gazole,62600002,"6672    Carrefour
Name: Enseignes, dtype: object",2,0,1
2024-03-15,Gazole,62600003,"6673    Carrefour
Name: Enseignes, dtype: object",2,0,1
2024-03-15,Gazole,62610001,"6676    Carrefour
Name: Enseignes, dtype: object",3,1,3
2024-03-15,Gazole,62630003,"6682    Carrefour
Name: Enseignes, dtype: object",4,0,2
2024-03-15,Gazole,62650002,"6687    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,62660001,"6688    Carrefour
Name: Enseignes, dtype: object",12,0,5
2024-03-15,Gazole,62690001,"6692    Carrefour
Name: Enseignes, dtype: object",0,0,3
2024-03-15,Gazole,62720002,"6699    Carrefour
Name: Enseignes, dtype: object",0,2,4
2024-03-15,Gazole,62730002,"6700    Carrefour
Name: Enseignes, dtype: object",4,8,0
2024-03-15,Gazole,62760001,"6704    Carrefour
Name: Enseignes, dtype: object",1,1,0
2024-03-15,Gazole,62770001,"6706    Carrefour
Name: Enseignes, dtype: object",1,0,0
2024-03-15,Gazole,62790001,"6710    Carrefour
Name: Enseignes, dtype: object",6,0,11
2024-03-15,Gazole,62800001,"6711    Carrefour
Name: Enseignes, dtype: object",9,0,12
2024-03-15,Gazole,62810001,"6713    Carrefour
Name: Enseignes, dtype: object",0,0,3
2024-03-15,Gazole,62840004,"6719    Carrefour
Name: Enseignes, dtype: object",7,0,1
2024-03-15,Gazole,62840005,"6720    Carrefour
Name: Enseignes, dtype: object",9,0,2
2024-03-15,Gazole,62850001,"6721    Carrefour
Name: Enseignes, dtype: object",1,0,1
2024-03-15,Gazole,62870002,"6725    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,62901001,"6728    Carrefour
Name: Enseignes, dtype: object",3,0,9
2024-03-15,Gazole,62910001,"6729    Carrefour
Name: Enseignes, dtype: object",2,0,0
2024-03-15,Gazole,62940001,"6732    Carrefour
Name: Enseignes, dtype: object",6,0,6
2024-03-15,Gazole,62990001,"6737    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,63140002,"6767    Carrefour
Name: Enseignes, dtype: object",4,0,3
2024-03-15,Gazole,63190001,"6776    Carrefour
Name: Enseignes, dtype: object",1,0,1
2024-03-15,Gazole,63200001,"6779    Carrefour
Name: Enseignes, dtype: object",4,2,6
2024-03-15,Gazole,63200006,"6782    Carrefour
Name: Enseignes, dtype: object",4,2,5
2024-03-15,Gazole,63210003,"6786    Carrefour
Name: Enseignes, dtype: object",0,2,0
2024-03-15,Gazole,63230002,"6789    Carrefour
Name: Enseignes, dtype: object",0,0,1
2024-03-15,Gazole,63260003,"6792    Carrefour
Name: Enseignes, dtype: object",2,0,2
2024-03-15,Gazole,63300001,"6795    Carrefour
Name: Enseignes, dtype: object",3,0,2
2024-03-15,Gazole,63360001,"6809    Carrefour
Name: Enseignes, dtype: object",2,3,27
2024-03-15,Gazole,63390001,"6815    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,63490002,"6829    Carrefour
Name: Enseignes, dtype: object",1,1,0
2024-03-15,Gazole,63500002,"6830    Carrefour
Name: Enseignes, dtype: object",0,1,2
2024-03-15,Gazole,63600001,"6838    Carrefour
Name: Enseignes, dtype: object",1,0,2
2024-03-15,Gazole,63650001,"6843    Carrefour
Name: Enseignes, dtype: object",0,0,4
2024-03-15,Gazole,63700004,"6849    Carrefour
Name: Enseignes, dtype: object",0,0,2
2024-03-15,Gazole,63960005,"6863    Carrefour
Name: Enseignes, dtype: object",5,1,9
2024-03-15,Gazole,64100010,"6872    Carrefour
Name: Enseignes, dtype: object",8,0,8
2024-03-15,Gazole,64120004,"6882    Carrefour
Name: Enseignes, dtype: object",0,1,1
2024-03-15,Gazole,64130002,"6887    Carrefour
Name: Enseignes, dtype: object",1,0,1
2024-03-15,Gazole,64150008,"6898    Carrefour
Name: Enseignes, dtype: object",0,2,3
2024-03-15,Gazole,64220004,"6916    Carrefour
Name: Enseignes, dtype: object",2,0,2
2024-03-15,Gazole,64230006,"6920    Carrefour
Name: Enseignes, dtype: object",7,0,4
2024-03-15,Gazole,64233001,"6922    Carrefour
Name: Enseignes, dtype: object",2,4,10
2024-03-15,Gazole,64240005,"6925    Carrefour
Name: Enseignes, dtype: object",2,0,0
2024-03-15,Gazole,64250005,"6928    Carrefour
Name: Enseignes, dtype: object",4,0,3
2024-03-15,Gazole,64260002,"6930    Carrefour
Name: Enseignes, dtype: object",0,1,0
2024-03-15,Gazole,64270002,"6933    Carrefour
Name: Enseignes, dtype: object",1,0,3
2024-03-15,Gazole,64350002,"6946    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,64370001,"6948    Carrefour
Name: Enseignes, dtype: object",1,1,1
2024-03-15,Gazole,64410001,"6953    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,64500003,"6963    Carrefour
Name: Enseignes, dtype: object",2,3,4
2024-03-15,Gazole,64600002,"6973    Carrefour
Name: Enseignes, dtype: object",3,1,12
2024-03-15,Gazole,65000001,"6986    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,65000009,"6990    Carrefour
Name: Enseignes, dtype: object",8,0,2
2024-03-15,Gazole,65100001,"6992    Carrefour
Name: Enseignes, dtype: object",3,0,0
2024-03-15,Gazole,65110003,"6997    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,65120001,"6998    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,65140003,"7001    Carrefour
Name: Enseignes, dtype: object",0,1,2
2024-03-15,Gazole,65170002,"7002    Carrefour
Name: Enseignes, dtype: object",0,0,2
2024-03-15,Gazole,65190002,"7004    Carrefour
Name: Enseignes, dtype: object",0,0,1
2024-03-15,Gazole,65200003,"7006    Carrefour
Name: Enseignes, dtype: object",1,0,2
2024-03-15,Gazole,65240001,"7011    Carrefour
Name: Enseignes, dtype: object",1,0,1
2024-03-15,Gazole,65300002,"7013    Carrefour
Name: Enseignes, dtype: object",0,1,2
2024-03-15,Gazole,65370002,"7018    Carrefour
Name: Enseignes, dtype: object",1,0,1
2024-03-15,Gazole,65400001,"7019    Carrefour
Name: Enseignes, dtype: object",0,0,1
2024-03-15,Gazole,66220001,"7064    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,66270004,"7071    Carrefour
Name: Enseignes, dtype: object",16,0,3
2024-03-15,Gazole,66400006,"7083    Carrefour
Name: Enseignes, dtype: object",0,0,4
2024-03-15,Gazole,66530001,"7094    Carrefour
Name: Enseignes, dtype: object",3,1,10
2024-03-15,Gazole,66650002,"7099    Carrefour
Name: Enseignes, dtype: object",0,0,1
2024-03-15,Gazole,66740003,"7106    Carrefour
Name: Enseignes, dtype: object",0,0,8
2024-03-15,Gazole,66962001,"7109    Carrefour
Name: Enseignes, dtype: object",2,0,23
2024-03-15,Gazole,67160003,"7148    Carrefour
Name: Enseignes, dtype: object",0,0,1
2024-03-15,Gazole,67260009,"7182    Carrefour
Name: Enseignes, dtype: object",4,0,1
2024-03-15,Gazole,67290002,"7186    Carrefour
Name: Enseignes, dtype: object",0,0,3
2024-03-15,Gazole,67630001,"7239    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,67680001,"7245    Carrefour
Name: Enseignes, dtype: object",0,0,6
2024-03-15,Gazole,67690001,"7246    Carrefour
Name: Enseignes, dtype: object",3,0,5
2024-03-15,Gazole,67960001,"7265    Carrefour
Name: Enseignes, dtype: object",6,0,16
2024-03-15,Gazole,68240004,"7319    Carrefour
Name: Enseignes, dtype: object",1,1,4
2024-03-15,Gazole,68313001,"7332    Carrefour
Name: Enseignes, dtype: object",8,4,8
2024-03-15,Gazole,68320002,"7334    Carrefour
Name: Enseignes, dtype: object",0,2,13
2024-03-15,Gazole,69100001,"7405    Carrefour
Name: Enseignes, dtype: object",26,0,44
2024-03-15,Gazole,69132001,"7423    Carrefour
Name: Enseignes, dtype: object",17,1,37
2024-03-15,Gazole,69140005,"7424    Carrefour
Name: Enseignes, dtype: object",12,7,27
2024-03-15,Gazole,69190001,"7434    Carrefour
Name: Enseignes, dtype: object",38,0,32
2024-03-15,Gazole,69200001,"7437    Carrefour
Name: Enseignes, dtype: object",7,2,60
2024-03-15,Gazole,69210002,"7443    Carrefour
Name: Enseignes, dtype: object",8,0,48
2024-03-15,Gazole,69210008,"7448    Carrefour
Name: Enseignes, dtype: object",0,1,7
2024-03-15,Gazole,69220001,"7450    Carrefour
Name: Enseignes, dtype: object",3,0,3
2024-03-15,Gazole,69260007,"7461    Carrefour
Name: Enseignes, dtype: object",2,3,0
2024-03-15,Gazole,69330001,"7477    Carrefour
Name: Enseignes, dtype: object",16,0,11
2024-03-15,Gazole,69330002,"7478    Carrefour
Name: Enseignes, dtype: object",2,0,13
2024-03-15,Gazole,69340001,"7482    Carrefour
Name: Enseignes, dtype: object",21,2,38
2024-03-15,Gazole,69420001,"7519    Carrefour
Name: Enseignes, dtype: object",4,0,2
2024-03-15,Gazole,69430002,"7522    Carrefour
Name: Enseignes, dtype: object",0,1,0
2024-03-15,Gazole,69460004,"7525    Carrefour
Name: Enseignes, dtype: object",2,0,2
2024-03-15,Gazole,69480005,"7529    Carrefour
Name: Enseignes, dtype: object",4,2,14
2024-03-15,Gazole,69530002,"7542    Carrefour
Name: Enseignes, dtype: object",10,1,23
2024-03-15,Gazole,69540001,"7543    Carrefour
Name: Enseignes, dtype: object",21,1,35
2024-03-15,Gazole,69550001,"7544    Carrefour
Name: Enseignes, dtype: object",2,0,2
2024-03-15,Gazole,69590001,"7551    Carrefour
Name: Enseignes, dtype: object",2,0,3
2024-03-15,Gazole,69620003,"7557    Carrefour
Name: Enseignes, dtype: object",1,2,2
2024-03-15,Gazole,69680002,"7564    Carrefour
Name: Enseignes, dtype: object",16,0,24
2024-03-15,Gazole,69700001,"7566    Carrefour
Name: Enseignes, dtype: object",4,2,5
2024-03-15,Gazole,69800010,"7578    Carrefour
Name: Enseignes, dtype: object",26,0,17
2024-03-15,Gazole,70100002,"7606    Carrefour
Name: Enseignes, dtype: object",0,0,3
2024-03-15,Gazole,70160001,"7619    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,70500001,"7650    Carrefour
Name: Enseignes, dtype: object",1,0,0
2024-03-15,Gazole,70600002,"7654    Carrefour
Name: Enseignes, dtype: object",1,0,0
2024-03-15,Gazole,70700003,"7655    Carrefour
Name: Enseignes, dtype: object",0,1,0
2024-03-15,Gazole,71100002,"7668    Carrefour
Name: Enseignes, dtype: object",1,2,4
2024-03-15,Gazole,71100003,"7669    Carrefour
Name: Enseignes, dtype: object",5,0,2
2024-03-15,Gazole,71170001,"7695    Carrefour
Name: Enseignes, dtype: object",1,1,0
2024-03-15,Gazole,71190003,"7697    Carrefour
Name: Enseignes, dtype: object",0,0,1
2024-03-15,Gazole,71200011,"7699    Carrefour
Name: Enseignes, dtype: object",2,0,4
2024-03-15,Gazole,71250008,"7716    Carrefour
Name: Enseignes, dtype: object",0,0,4
2024-03-15,Gazole,71370004,"7741    Carrefour
Name: Enseignes, dtype: object",1,0,2
2024-03-15,Gazole,71380003,"7744    Carrefour
Name: Enseignes, dtype: object",1,0,7
2024-03-15,Gazole,71500002,"7772    Carrefour
Name: Enseignes, dtype: object",1,0,2
2024-03-15,Gazole,71680001,"7795    Carrefour
Name: Enseignes, dtype: object",8,0,6
2024-03-15,Gazole,71700001,"7797    Carrefour
Name: Enseignes, dtype: object",4,0,1
2024-03-15,Gazole,71850001,"7807    Carrefour
Name: Enseignes, dtype: object",5,1,8
2024-03-15,Gazole,72000001,"7812    Carrefour
Name: Enseignes, dtype: object",21,0,4
2024-03-15,Gazole,72000002,"7813    Carrefour
Name: Enseignes, dtype: object",20,0,4
2024-03-15,Gazole,72000012,"7816    Carrefour
Name: Enseignes, dtype: object",19,0,5
2024-03-15,Gazole,72100001,"7824    Carrefour
Name: Enseignes, dtype: object",17,0,6
2024-03-15,Gazole,72100002,"7825    Carrefour
Name: Enseignes, dtype: object",16,0,6
2024-03-15,Gazole,72120001,"7833    Carrefour
Name: Enseignes, dtype: object",1,0,4
2024-03-15,Gazole,72130007,"7839    Carrefour
Name: Enseignes, dtype: object",0,0,2
2024-03-15,Gazole,72160002,"7843    Carrefour
Name: Enseignes, dtype: object",1,0,0
2024-03-15,Gazole,72200001,"7849    Carrefour
Name: Enseignes, dtype: object",0,1,1
2024-03-15,Gazole,72230002,"7856    Carrefour
Name: Enseignes, dtype: object",13,0,2
2024-03-15,Gazole,72290002,"7864    Carrefour
Name: Enseignes, dtype: object",1,0,0
2024-03-15,Gazole,72300003,"7865    Carrefour
Name: Enseignes, dtype: object",2,0,2
2024-03-15,Gazole,72320004,"7875    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,72330001,"7876    Carrefour
Name: Enseignes, dtype: object",0,1,0
2024-03-15,Gazole,72360002,"7880    Carrefour
Name: Enseignes, dtype: object",2,0,0
2024-03-15,Gazole,72400001,"7882    Carrefour
Name: Enseignes, dtype: object",2,0,1
2024-03-15,Gazole,72430002,"7888    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,72460004,"7893    Carrefour
Name: Enseignes, dtype: object",7,0,1
2024-03-15,Gazole,72540001,"7901    Carrefour
Name: Enseignes, dtype: object",1,1,0
2024-03-15,Gazole,73000001,"7916    Carrefour
Name: Enseignes, dtype: object",1,8,6
2024-03-15,Gazole,73000002,"7917    Carrefour
Name: Enseignes, dtype: object",9,1,6
2024-03-15,Gazole,73100001,"7925    Carrefour
Name: Enseignes, dtype: object",5,0,2
2024-03-15,Gazole,73110002,"7930    Carrefour
Name: Enseignes, dtype: object",2,0,6
2024-03-15,Gazole,73140001,"7937    Carrefour
Name: Enseignes, dtype: object",1,1,0
2024-03-15,Gazole,73170001,"7943    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,73190001,"7945    Carrefour
Name: Enseignes, dtype: object",12,0,1
2024-03-15,Gazole,73200001,"7947    Carrefour
Name: Enseignes, dtype: object",5,0,1
2024-03-15,Gazole,73200002,"7948    Carrefour
Name: Enseignes, dtype: object",5,0,1
2024-03-15,Gazole,73200003,"7949    Carrefour
Name: Enseignes, dtype: object",0,1,5
2024-03-15,Gazole,73220002,"7955    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,73300001,"7963    Carrefour
Name: Enseignes, dtype: object",1,0,3
2024-03-15,Gazole,73400003,"7977    Carrefour
Name: Enseignes, dtype: object",3,0,3
2024-03-15,Gazole,74000002,"8014    Carrefour
Name: Enseignes, dtype: object",7,0,8
2024-03-15,Gazole,74100013,"8029    Carrefour
Name: Enseignes, dtype: object",6,0,5
2024-03-15,Gazole,74130001,"8037    Carrefour
Name: Enseignes, dtype: object",6,0,3
2024-03-15,Gazole,74140002,"8042    Carrefour
Name: Enseignes, dtype: object",2,0,3
2024-03-15,Gazole,74200002,"8054    Carrefour
Name: Enseignes, dtype: object",2,0,5
2024-03-15,Gazole,74200003,"8055    Carrefour
Name: Enseignes, dtype: object",1,0,6
2024-03-15,Gazole,74210001,"8064    Carrefour
Name: Enseignes, dtype: object",1,2,0
2024-03-15,Gazole,74230007,"8070    Carrefour
Name: Enseignes, dtype: object",0,1,3
2024-03-15,Gazole,74270001,"8075    Carrefour
Name: Enseignes, dtype: object",1,0,0
2024-03-15,Gazole,74300001,"8077    Carrefour
Name: Enseignes, dtype: object",4,1,2
2024-03-15,Gazole,74320001,"8086    Carrefour
Name: Enseignes, dtype: object",6,0,5
2024-03-15,Gazole,74340001,"8093    Carrefour
Name: Enseignes, dtype: object",2,0,2
2024-03-15,Gazole,74370003,"8101    Carrefour
Name: Enseignes, dtype: object",7,0,6
2024-03-15,Gazole,74400001,"8103    Carrefour
Name: Enseignes, dtype: object",1,1,0
2024-03-15,Gazole,74430001,"8105    Carrefour
Name: Enseignes, dtype: object",0,0,2
2024-03-15,Gazole,74500002,"8110    Carrefour
Name: Enseignes, dtype: object",0,2,1
2024-03-15,Gazole,74500010,"8114    Carrefour
Name: Enseignes, dtype: object",3,0,2
2024-03-15,Gazole,74520010,"8118    Carrefour
Name: Enseignes, dtype: object",2,0,2
2024-03-15,Gazole,74570004,"8124    Carrefour
Name: Enseignes, dtype: object",0,0,3
2024-03-15,Gazole,74700001,"8135    Carrefour
Name: Enseignes, dtype: object",3,0,4
2024-03-15,Gazole,74800005,"8141    Carrefour
Name: Enseignes, dtype: object",1,2,3
2024-03-15,Gazole,74890001,"8142    Carrefour
Name: Enseignes, dtype: object",2,0,4
2024-03-15,Gazole,74910003,"8143    Carrefour
Name: Enseignes, dtype: object",0,0,0
2024-03-15,Gazole,74930001,"8145    Carrefour
Name: Enseignes, dtype: object",7,0,5
2024-03-15,Gazole,74950001,"8148    Carrefour
Name: Enseignes, dtype: object",5,0,2
2024-03-15,Gazole,74960001,"8150    Carrefour
Name: Enseignes, dtype: object",2,1,10
